These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   11  08  20    35    12.74
SMO 2015   11  08  20    40    13.41
SMO 2015   11  08  20    45    12.72
SMO 2015   11  08  20    50    12.83
SMO 2015   11  08  20    55    12.42
SMO 2015   11  08  21    00    12.82
SMO 2015   11  08  21    05    11.99
SMO 2015   11  08  21    10    12.59
SMO 2015   11  08  21    15    12.95
SMO 2015   11  08  21    20    12.98
SMO 2015   11  08  21    25    12.90
SMO 2015   11  08  21    30    12.37
SMO 2015   11  08  21    35    13.21
SMO 2015   11  08  21    40    12.61
SMO 2015   11  08  21    45    12.58
SMO 2015   11  08  21    50    11.58
SMO 2015   11  08  21    55    11.68
SMO 2015   11  08  22    00    12.62
SMO 2015   11  08  22    05    12.80
SMO 2015   11  08  22    10    12.21
SMO 2015   11  08  22    15    12.24
SMO 2015   11  08  22    20    12.70
SMO 2015   11  08  22    25    12.77
SMO 2015   11  08  22    30    11.94
SMO 2015   11  08  22    35    12.01
SMO 2015   11  08  22    40    11.18
SMO 2015   11  08  22    45    11.91
SMO 2015   11  08  22    50    12.09
SMO 2015   11  08  22    55    12.37
SMO 2015   11  08  23    00    12.17
SMO 2015   11  08  23    05    12.35
SMO 2015   11  08  23    10    11.73
SMO 2015   11  08  23    15    11.93
SMO 2015   11  08  23    20    11.74
SMO 2015   11  08  23    25    11.92
SMO 2015   11  08  23    30    11.76
SMO 2015   11  08  23    35    10.93
SMO 2015   11  08  23    40    11.43
SMO 2015   11  08  23    45    11.54
SMO 2015   11  08  23    50    11.70
SMO 2015   11  08  23    55    11.85
SMO 2015   11  09  00    00    11.67
SMO 2015   11  09  00    05    11.83
SMO 2015   11  09  00    10    11.12
SMO 2015   11  09  00    15    11.30
SMO 2015   11  09  00    20    10.94
SMO 2015   11  09  00    25    10.95
SMO 2015   11  09  00    30    11.43
SMO 2015   11  09  00    35    11.77
SMO 2015   11  09  00    40    11.32
SMO 2015   11  09  00    45    11.05
SMO 2015   11  09  00    50    11.54
SMO 2015   11  09  00    55    10.89
SMO 2015   11  09  01    00    11.79
SMO 2015   11  09  01    05    11.00
SMO 2015   11  09  01    10    11.18
SMO 2015   11  09  01    15    11.31
SMO 2015   11  09  01    20    11.31
SMO 2015   11  09  01    25    10.80
SMO 2015   11  09  01    30    10.64
SMO 2015   11  09  01    35    10.85
SMO 2015   11  09  01    40    11.35
SMO 2015   11  09  01    45    11.86
SMO 2015   11  09  01    50    11.69
SMO 2015   11  09  01    55    11.23
SMO 2015   11  09  02    00    10.92
SMO 2015   11  09  02    05    11.19
SMO 2015   11  09  02    10    11.18
SMO 2015   11  09  02    15    10.42
SMO 2015   11  09  02    20     9.94
SMO 2015   11  09  02    25    11.55
SMO 2015   11  09  02    30    11.03
SMO 2015   11  09  02    35    10.84
SMO 2015   11  09  02    40    10.91
SMO 2015   11  09  02    45    11.13
SMO 2015   11  09  02    50    10.52
SMO 2015   11  09  02    55    11.01
SMO 2015   11  09  03    00    10.16
SMO 2015   11  09  03    05    10.15
SMO 2015   11  09  03    10    10.10
SMO 2015   11  09  03    15    11.48
SMO 2015   11  09  03    20    10.37
SMO 2015   11  09  03    25    11.28
SMO 2015   11  09  03    30    11.06
SMO 2015   11  09  03    35    10.93
SMO 2015   11  09  03    40    10.89
SMO 2015   11  09  03    45    10.20
SMO 2015   11  09  03    50    10.19
SMO 2015   11  09  03    55    10.16
SMO 2015   11  09  04    00    10.85
SMO 2015   11  09  04    05    10.80
SMO 2015   11  09  04    10    11.28
SMO 2015   11  09  04    15    10.26
SMO 2015   11  09  04    20    10.71
SMO 2015   11  09  04    25    11.03
SMO 2015   11  09  04    30    10.67
SMO 2015   11  09  04    35    10.04
SMO 2015   11  09  04    40     9.77
SMO 2015   11  09  04    45    10.28
SMO 2015   11  09  04    50    11.27
SMO 2015   11  09  04    55    10.44
SMO 2015   11  09  05    00    10.88
SMO 2015   11  09  05    05    10.42
SMO 2015   11  09  05    10    10.63
SMO 2015   11  09  05    15    10.14
SMO 2015   11  09  05    20    10.09
SMO 2015   11  09  05    25    10.36
SMO 2015   11  09  05    30    10.84
SMO 2015   11  09  05    35    10.51
SMO 2015   11  09  05    40    10.84
SMO 2015   11  09  05    45    10.87
SMO 2015   11  09  05    50    10.50
SMO 2015   11  09  05    55    10.04
SMO 2015   11  09  06    00     9.88
SMO 2015   11  09  06    05    10.47
SMO 2015   11  09  06    10    10.52
SMO 2015   11  09  06    15    10.68
SMO 2015   11  09  06    20    10.32
SMO 2015   11  09  06    25    10.95
SMO 2015   11  09  06    30    10.41
SMO 2015   11  09  06    35     9.67
SMO 2015   11  09  06    40    10.23
SMO 2015   11  09  06    45    10.87
SMO 2015   11  09  06    50    10.56
SMO 2015   11  09  06    55    10.70
SMO 2015   11  09  07    00    10.66
SMO 2015   11  09  07    05    10.96
SMO 2015   11  09  07    10    10.28
SMO 2015   11  09  07    15    10.29
SMO 2015   11  09  07    20    10.69
SMO 2015   11  09  07    25    10.86
SMO 2015   11  09  07    30    11.06
SMO 2015   11  09  07    35    10.50
SMO 2015   11  09  07    40    10.28
SMO 2015   11  09  07    45    10.37
SMO 2015   11  09  07    50    10.82
SMO 2015   11  09  07    55    10.74
SMO 2015   11  09  08    00    10.74
SMO 2015   11  09  08    05    10.36
SMO 2015   11  09  08    10    11.14
SMO 2015   11  09  08    15    10.03
SMO 2015   11  09  08    20     9.98
SMO 2015   11  09  08    25    10.02
SMO 2015   11  09  08    30    11.03
SMO 2015   11  09  08    35    10.74
SMO 2015   11  09  08    40    11.01
SMO 2015   11  09  08    45    10.42
SMO 2015   11  09  08    50    11.14
SMO 2015   11  09  08    55    10.73
SMO 2015   11  09  09    00     9.86
SMO 2015   11  09  09    05    10.20
SMO 2015   11  09  09    10    10.91
SMO 2015   11  09  09    15    10.32
SMO 2015   11  09  09    20    10.99
SMO 2015   11  09  09    25    10.57
SMO 2015   11  09  09    30    10.83
SMO 2015   11  09  09    35    10.36
SMO 2015   11  09  09    40     9.89
SMO 2015   11  09  09    45    10.37
SMO 2015   11  09  09    50    11.13
SMO 2015   11  09  09    55    10.83
SMO 2015   11  09  10    00    10.87
SMO 2015   11  09  10    05    11.15
SMO 2015   11  09  10    10    10.78
SMO 2015   11  09  10    15    10.45
SMO 2015   11  09  10    20    10.15
SMO 2015   11  09  10    25    10.95
SMO 2015   11  09  10    30    11.21
SMO 2015   11  09  10    35    10.88
SMO 2015   11  09  10    40    10.75
SMO 2015   11  09  10    45     9.65
SMO 2015   11  09  10    50     9.97
SMO 2015   11  09  10    55    10.71
SMO 2015   11  09  11    00    10.60
SMO 2015   11  09  11    05    10.95
SMO 2015   11  09  11    10    10.19
SMO 2015   11  09  11    15    10.03
SMO 2015   11  09  11    20    10.36
SMO 2015   11  09  11    25    10.92
SMO 2015   11  09  11    30    10.49
SMO 2015   11  09  11    35    10.68
SMO 2015   11  09  11    40    10.80
SMO 2015   11  09  11    45    10.44
SMO 2015   11  09  11    50    10.38
SMO 2015   11  09  11    55    10.21
SMO 2015   11  09  12    00    10.02
SMO 2015   11  09  12    05    10.75
SMO 2015   11  09  12    10    10.90
SMO 2015   11  09  12    15    10.92
SMO 2015   11  09  12    20    10.44
SMO 2015   11  09  12    25    10.65
SMO 2015   11  09  12    30     9.95
SMO 2015   11  09  12    35    10.18
SMO 2015   11  09  12    40    10.47
SMO 2015   11  09  12    45    10.66
SMO 2015   11  09  12    50    10.80
SMO 2015   11  09  12    55    10.63
SMO 2015   11  09  13    00     9.74
SMO 2015   11  09  13    05    10.08
SMO 2015   11  09  13    10    10.76
SMO 2015   11  09  13    15    10.68
SMO 2015   11  09  13    20    10.97
SMO 2015   11  09  13    25    10.17
SMO 2015   11  09  13    30    10.80
SMO 2015   11  09  13    35    10.45
SMO 2015   11  09  13    40    10.22
SMO 2015   11  09  13    45    10.08
SMO 2015   11  09  13    50    10.89
SMO 2015   11  09  13    55    10.77
SMO 2015   11  09  14    00    10.78
SMO 2015   11  09  14    05    10.29
SMO 2015   11  09  14    10     9.92
SMO 2015   11  09  14    15    10.12
SMO 2015   11  09  14    20    10.67
SMO 2015   11  09  14    25    10.46
SMO 2015   11  09  14    30    10.63
SMO 2015   11  09  14    35    10.29
SMO 2015   11  09  14    40     9.87
SMO 2015   11  09  14    45    10.28
SMO 2015   11  09  14    50    10.50
SMO 2015   11  09  14    55    10.05
SMO 2015   11  09  15    00    10.59
SMO 2015   11  09  15    05    10.14
SMO 2015   11  09  15    10    10.64
SMO 2015   11  09  15    15     9.89
SMO 2015   11  09  15    20     9.53
SMO 2015   11  09  15    25    10.55
SMO 2015   11  09  15    30    10.23
SMO 2015   11  09  15    35    10.31
SMO 2015   11  09  15    40    10.66
SMO 2015   11  09  15    45    10.19
SMO 2015   11  09  15    50     9.72
SMO 2015   11  09  15    55    10.24
SMO 2015   11  09  16    00    10.56
SMO 2015   11  09  16    05    10.53
SMO 2015   11  09  16    10    10.65
SMO 2015   11  09  16    15     9.69
SMO 2015   11  09  16    20     9.93
SMO 2015   11  09  16    25    10.73
SMO 2015   11  09  16    30    10.54
SMO 2015   11  09  16    35    10.16
SMO 2015   11  09  16    40    10.31
SMO 2015   11  09  16    45     9.71
SMO 2015   11  09  16    50     9.97
SMO 2015   11  09  16    55    10.77
SMO 2015   11  09  17    00    10.37
SMO 2015   11  09  17    05    10.36
SMO 2015   11  09  17    10    10.34
SMO 2015   11  09  17    15     9.39
SMO 2015   11  09  17    20    10.01
SMO 2015   11  09  17    25     9.64
SMO 2015   11  09  17    30    10.50
SMO 2015   11  09  17    35    10.11
SMO 2015   11  09  17    40     9.60
SMO 2015   11  09  17    45     9.58
SMO 2015   11  09  17    50     9.72
SMO 2015   11  09  17    55    10.63
SMO 2015   11  09  18    00    10.50
SMO 2015   11  09  18    05    10.38
SMO 2015   11  09  18    10     9.83
SMO 2015   11  09  18    15    10.17
SMO 2015   11  09  18    20    10.21
SMO 2015   11  09  18    25     9.44
SMO 2015   11  09  18    30    10.09
SMO 2015   11  09  18    35     9.26
SMO 2015   11  09  18    40    10.07
SMO 2015   11  09  18    45    10.10
SMO 2015   11  09  18    50    10.16
SMO 2015   11  09  18    55     9.41
SMO 2015   11  09  19    00    10.31
SMO 2015   11  09  19    05     9.82
SMO 2015   11  09  19    10    10.24
SMO 2015   11  09  19    15    10.27
SMO 2015   11  09  19    20     9.27
SMO 2015   11  09  19    25     9.55
SMO 2015   11  09  19    30    10.19
SMO 2015   11  09  19    35    10.18
SMO 2015   11  09  19    40     9.84
SMO 2015   11  09  19    45     9.85
SMO 2015   11  09  19    50    10.04
SMO 2015   11  09  19    55    10.13
SMO 2015   11  09  20    00     9.91
SMO 2015   11  09  20    05     9.56
SMO 2015   11  09  20    10     9.79
SMO 2015   11  09  20    15     9.77
SMO 2015   11  09  20    20    10.04
SMO 2015   11  09  20    25    10.04
SMO 2015   11  09  20    30     9.77
SMO 2015   11  09  20    35     9.70
SMO 2015   11  09  20    40    10.22
SMO 2015   11  09  20    45     9.92
SMO 2015   11  09  20    50     9.99
SMO 2015   11  09  20    55     9.85
SMO 2015   11  09  21    00     9.83
SMO 2015   11  09  21    05     9.92
SMO 2015   11  09  21    10     9.09
SMO 2015   11  09  21    15    10.25
SMO 2015   11  09  21    20     9.90
SMO 2015   11  09  21    25     9.66
SMO 2015   11  09  21    30    10.47
SMO 2015   11  09  21    35     9.27
SMO 2015   11  09  21    40     9.91
SMO 2015   11  09  21    45    10.12
SMO 2015   11  09  21    50     9.32
SMO 2015   11  09  21    55     9.14
SMO 2015   11  09  22    00     9.74
SMO 2015   11  09  22    05     9.69
SMO 2015   11  09  22    10     9.59
SMO 2015   11  09  22    15    10.16
SMO 2015   11  09  22    20     9.22
SMO 2015   11  09  22    25     9.27
SMO 2015   11  09  22    30     9.15
SMO 2015   11  09  22    35     9.14
SMO 2015   11  09  22    40     9.81
SMO 2015   11  09  22    45     9.54
SMO 2015   11  09  22    50     9.30
SMO 2015   11  09  22    55     9.43
SMO 2015   11  09  23    00     9.29
SMO 2015   11  09  23    05     9.16
SMO 2015   11  09  23    10     9.70
SMO 2015   11  09  23    15     9.70
SMO 2015   11  09  23    20  9999.99
SMO 2015   11  09  23    25  9999.99
SMO 2015   11  09  23    30  9999.99
SMO 2015   11  09  23    35  9999.99
SMO 2015   11  09  23    40  9999.99
SMO 2015   11  09  23    45  9999.99
SMO 2015   11  09  23    50  9999.99
SMO 2015   11  09  23    55  9999.99
SMO 2015   11  10  00    00  9999.99
SMO 2015   11  10  00    05  9999.99
SMO 2015   11  10  00    10  9999.99
SMO 2015   11  10  00    15  9999.99
SMO 2015   11  10  00    25  9999.99
SMO 2015   11  10  00    30  9999.99
SMO 2015   11  10  00    35  9999.99
SMO 2015   11  10  00    40  9999.99
SMO 2015   11  10  00    45  9999.99
SMO 2015   11  10  00    50  9999.99
SMO 2015   11  10  00    55     9.03
SMO 2015   11  10  01    00     8.82
SMO 2015   11  10  01    05     8.16
SMO 2015   11  10  01    10     8.10
SMO 2015   11  10  01    15     8.58
SMO 2015   11  10  01    20     8.73
SMO 2015   11  10  01    25     8.73
SMO 2015   11  10  01    30     8.92
SMO 2015   11  10  01    35     8.29
SMO 2015   11  10  01    40     8.61
SMO 2015   11  10  01    45     8.93
SMO 2015   11  10  01    50     8.16
SMO 2015   11  10  01    55     8.01
SMO 2015   11  10  02    00     8.38
SMO 2015   11  10  02    05     8.45
SMO 2015   11  10  02    10     8.34
SMO 2015   11  10  02    15     8.63
SMO 2015   11  10  02    20     8.14
SMO 2015   11  10  02    25     8.38
SMO 2015   11  10  02    30     8.44
SMO 2015   11  10  02    35     7.85
SMO 2015   11  10  02    40     8.33
SMO 2015   11  10  02    45     8.86
SMO 2015   11  10  02    50     7.89
SMO 2015   11  10  02    55     8.66
SMO 2015   11  10  03    00     8.33
SMO 2015   11  10  03    05     8.56
SMO 2015   11  10  03    10     8.38
SMO 2015   11  10  03    15     8.23
SMO 2015   11  10  03    20     8.09
SMO 2015   11  10  03    25     7.41
SMO 2015   11  10  03    30     8.62
SMO 2015   11  10  03    35     7.99
SMO 2015   11  10  03    40     8.72
SMO 2015   11  10  03    45     7.84
SMO 2015   11  10  03    50     8.79
SMO 2015   11  10  03    55     7.64
SMO 2015   11  10  04    00     7.76
SMO 2015   11  10  04    05     7.95
SMO 2015   11  10  04    10     8.33
SMO 2015   11  10  04    15     8.84
SMO 2015   11  10  04    20     8.20
SMO 2015   11  10  04    25     8.20
SMO 2015   11  10  04    30     8.23
SMO 2015   11  10  04    35     8.28
SMO 2015   11  10  04    40     7.70
SMO 2015   11  10  04    45     8.08
SMO 2015   11  10  04    50     8.55
SMO 2015   11  10  04    55     8.32
SMO 2015   11  10  05    00     8.63
SMO 2015   11  10  05    05     8.29
SMO 2015   11  10  05    10     8.25
SMO 2015   11  10  05    15     8.15
SMO 2015   11  10  05    20     8.07
SMO 2015   11  10  05    25     8.52
SMO 2015   11  10  05    30     8.06
SMO 2015   11  10  05    35     8.78
SMO 2015   11  10  05    40     8.56
SMO 2015   11  10  05    45     7.89
SMO 2015   11  10  05    50     7.83
SMO 2015   11  10  05    55     8.49
SMO 2015   11  10  06    00     8.75
SMO 2015   11  10  06    05     8.86
SMO 2015   11  10  06    10     8.25
SMO 2015   11  10  06    15     8.86
SMO 2015   11  10  06    20     7.94
SMO 2015   11  10  06    25     8.40
SMO 2015   11  10  06    30     8.55
SMO 2015   11  10  06    35     8.83
SMO 2015   11  10  06    40     8.33
SMO 2015   11  10  06    45     9.15
SMO 2015   11  10  06    50     8.46
SMO 2015   11  10  06    55    10.36
SMO 2015   11  10  07    00     8.26
SMO 2015   11  10  07    05     8.26
SMO 2015   11  10  07    10     8.85
SMO 2015   11  10  07    15     8.72
SMO 2015   11  10  07    20     8.35
SMO 2015   11  10  07    25     9.12
SMO 2015   11  10  07    30     8.96
SMO 2015   11  10  07    35     8.54
SMO 2015   11  10  07    40     8.30
SMO 2015   11  10  07    45     8.53
SMO 2015   11  10  07    50     9.14
SMO 2015   11  10  07    55     9.23
SMO 2015   11  10  08    00     8.97
SMO 2015   11  10  08    05     9.27
SMO 2015   11  10  08    10     8.30
SMO 2015   11  10  08    15     8.49
SMO 2015   11  10  08    20     9.03
SMO 2015   11  10  08    25     9.05
SMO 2015   11  10  08    30     9.48
SMO 2015   11  10  08    35     8.30
SMO 2015   11  10  08    40     9.18
SMO 2015   11  10  08    45     8.64
SMO 2015   11  10  08    50     8.50
SMO 2015   11  10  08    55     8.92
SMO 2015   11  10  09    00     9.28
SMO 2015   11  10  09    05     9.44
SMO 2015   11  10  09    10     9.48
SMO 2015   11  10  09    15     8.70
SMO 2015   11  10  09    20     9.16
SMO 2015   11  10  09    25     9.57
SMO 2015   11  10  09    30     9.03
SMO 2015   11  10  09    35     9.64
SMO 2015   11  10  09    40     8.93
SMO 2015   11  10  09    45     9.47
SMO 2015   11  10  09    50     9.48
SMO 2015   11  10  09    55     9.15
SMO 2015   11  10  10    00     8.92
SMO 2015   11  10  10    05     9.59
SMO 2015   11  10  10    10     9.98
SMO 2015   11  10  10    15     9.83
SMO 2015   11  10  10    20     9.59
SMO 2015   11  10  10    25     9.67
SMO 2015   11  10  10    30     8.99
SMO 2015   11  10  10    35     9.05
SMO 2015   11  10  10    40     9.50
SMO 2015   11  10  10    45     9.99
SMO 2015   11  10  10    50     9.81
SMO 2015   11  10  10    55     9.54
SMO 2015   11  10  11    00     9.71
SMO 2015   11  10  11    05     8.94
SMO 2015   11  10  11    10     9.33
SMO 2015   11  10  11    15     9.84
SMO 2015   11  10  11    20    10.00
SMO 2015   11  10  11    25     9.69
SMO 2015   11  10  11    30     9.69
SMO 2015   11  10  11    35    10.10
SMO 2015   11  10  11    40     9.72
SMO 2015   11  10  11    45     9.09
SMO 2015   11  10  11    50     9.54
SMO 2015   11  10  11    55    10.28
SMO 2015   11  10  12    00     9.59
SMO 2015   11  10  12    05    10.17
SMO 2015   11  10  12    10     8.93
SMO 2015   11  10  12    15     9.01
SMO 2015   11  10  12    20     9.70
SMO 2015   11  10  12    25     9.81
SMO 2015   11  10  12    35     9.72
SMO 2015   11  10  12    40     9.22
SMO 2015   11  10  12    45     9.48
SMO 2015   11  10  12    50     9.71
SMO 2015   11  10  12    55    10.04
SMO 2015   11  10  13    00     9.43
SMO 2015   11  10  13    05     9.60
SMO 2015   11  10  13    10     9.01
SMO 2015   11  10  13    15     9.11
SMO 2015   11  10  13    20     9.53
SMO 2015   11  10  13    25     9.52
SMO 2015   11  10  13    30     9.99
SMO 2015   11  10  13    35     9.96
SMO 2015   11  10  13    40    10.17
SMO 2015   11  10  13    45     9.70
SMO 2015   11  10  13    50     9.09
SMO 2015   11  10  13    55     9.75
SMO 2015   11  10  14    00     9.53
SMO 2015   11  10  14    05    10.06
SMO 2015   11  10  14    10    10.24
SMO 2015   11  10  14    15     9.72
SMO 2015   11  10  14    20     9.25
SMO 2015   11  10  14    25     9.48
SMO 2015   11  10  14    30    10.10
SMO 2015   11  10  14    35     9.54
SMO 2015   11  10  14    40    10.40
