These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   07  16  12    20    32.94
SMO 2015   07  16  12    25    33.93
SMO 2015   07  16  12    30    32.80
SMO 2015   07  16  12    35    33.54
SMO 2015   07  16  12    40    33.32
SMO 2015   07  16  12    45    33.13
SMO 2015   07  16  12    50    33.49
SMO 2015   07  16  12    55    34.30
SMO 2015   07  16  13    00    33.82
SMO 2015   07  16  13    05    33.82
SMO 2015   07  16  13    10    33.87
SMO 2015   07  16  13    15    34.18
SMO 2015   07  16  13    20    33.99
SMO 2015   07  16  13    25    34.31
SMO 2015   07  16  13    30    33.48
SMO 2015   07  16  13    35    33.94
SMO 2015   07  16  13    40    34.21
SMO 2015   07  16  13    45    34.78
SMO 2015   07  16  13    50    33.54
SMO 2015   07  16  13    55    33.78
SMO 2015   07  16  14    00    34.41
SMO 2015   07  16  14    05    33.98
SMO 2015   07  16  14    10    33.45
SMO 2015   07  16  14    15    34.39
SMO 2015   07  16  14    20    34.28
SMO 2015   07  16  14    25    34.52
SMO 2015   07  16  14    30    33.22
SMO 2015   07  16  14    35    33.70
SMO 2015   07  16  14    40    34.05
SMO 2015   07  16  14    45    34.30
SMO 2015   07  16  14    50    33.28
SMO 2015   07  16  14    55    33.98
SMO 2015   07  16  15    00    33.76
SMO 2015   07  16  15    05    33.72
SMO 2015   07  16  15    10    33.62
SMO 2015   07  16  15    15    34.05
SMO 2015   07  16  15    20    34.39
SMO 2015   07  16  15    25    33.54
SMO 2015   07  16  15    30    33.32
SMO 2015   07  16  15    35    33.43
SMO 2015   07  16  15    40    33.84
SMO 2015   07  16  15    45    33.20
SMO 2015   07  16  15    50    33.14
SMO 2015   07  16  15    55    33.19
SMO 2015   07  16  16    00    33.27
SMO 2015   07  16  16    05    33.18
SMO 2015   07  16  16    10    33.43
SMO 2015   07  16  16    15    33.52
SMO 2015   07  16  16    20    33.40
SMO 2015   07  16  16    25    33.72
SMO 2015   07  16  16    30    33.35
SMO 2015   07  16  16    35    33.02
SMO 2015   07  16  16    40    33.32
SMO 2015   07  16  16    45    33.66
SMO 2015   07  16  16    50    34.02
SMO 2015   07  16  16    55    33.05
SMO 2015   07  16  17    00    33.12
SMO 2015   07  16  17    05    32.99
SMO 2015   07  16  17    10    32.42
SMO 2015   07  16  17    15    34.01
SMO 2015   07  16  17    20    33.71
SMO 2015   07  16  17    25    33.34
SMO 2015   07  16  17    30    33.69
SMO 2015   07  16  17    35    34.07
SMO 2015   07  16  17    40    33.66
SMO 2015   07  16  17    45    33.53
SMO 2015   07  16  17    50    33.79
SMO 2015   07  16  17    55    33.49
SMO 2015   07  16  18    00    33.44
SMO 2015   07  16  18    05    33.21
SMO 2015   07  16  18    10    34.24
SMO 2015   07  16  18    15    34.08
SMO 2015   07  16  18    20    34.02
SMO 2015   07  16  18    25    33.46
SMO 2015   07  16  18    30    33.33
SMO 2015   07  16  18    35    32.83
SMO 2015   07  16  18    40    33.77
SMO 2015   07  16  18    45    33.14
SMO 2015   07  16  18    50    33.62
SMO 2015   07  16  18    55    33.96
SMO 2015   07  16  19    00    33.51
SMO 2015   07  16  19    05    33.22
SMO 2015   07  16  19    10    34.05
SMO 2015   07  16  19    15    33.44
SMO 2015   07  16  19    20    32.87
SMO 2015   07  16  19    25    33.62
SMO 2015   07  16  19    30    33.76
SMO 2015   07  16  19    35    33.68
SMO 2015   07  16  19    40    33.79
SMO 2015   07  16  19    45    33.21
SMO 2015   07  16  19    50    33.65
SMO 2015   07  16  19    55    33.64
SMO 2015   07  16  20    00    33.68
SMO 2015   07  16  20    05    33.44
SMO 2015   07  16  20    10    33.90
SMO 2015   07  16  20    15    33.80
SMO 2015   07  16  20    20    33.19
SMO 2015   07  16  20    25    32.98
SMO 2015   07  16  20    30    33.47
SMO 2015   07  16  20    35    33.66
SMO 2015   07  16  20    40    33.26
SMO 2015   07  16  20    45    33.28
SMO 2015   07  16  20    50    33.15
SMO 2015   07  16  20    55    33.35
SMO 2015   07  16  21    00    33.06
SMO 2015   07  16  21    05    32.88
SMO 2015   07  16  21    10    32.96
SMO 2015   07  16  21    15    32.79
SMO 2015   07  16  21    20    32.45
SMO 2015   07  16  21    25    32.91
SMO 2015   07  16  21    30    32.95
SMO 2015   07  16  21    35    32.01
SMO 2015   07  16  21    40    33.24
SMO 2015   07  16  21    45    32.90
SMO 2015   07  16  21    50    32.62
SMO 2015   07  16  21    55    32.21
SMO 2015   07  16  22    00    32.63
SMO 2015   07  16  22    05    32.30
SMO 2015   07  16  22    10    32.31
SMO 2015   07  16  22    15    32.44
SMO 2015   07  16  22    20    32.38
SMO 2015   07  16  22    25    32.77
SMO 2015   07  16  22    30    31.69
SMO 2015   07  16  22    35    32.12
SMO 2015   07  16  22    40    31.90
SMO 2015   07  16  22    45    31.79
SMO 2015   07  16  22    50    32.00
SMO 2015   07  16  22    55    31.45
SMO 2015   07  16  23    00    32.25
SMO 2015   07  16  23    05    31.43
SMO 2015   07  16  23    10    31.00
SMO 2015   07  16  23    15    31.61
SMO 2015   07  16  23    20    31.29
SMO 2015   07  16  23    25    31.24
SMO 2015   07  16  23    30    31.59
SMO 2015   07  16  23    35    31.34
SMO 2015   07  16  23    40    31.66
SMO 2015   07  16  23    45    31.94
SMO 2015   07  16  23    50    31.19
SMO 2015   07  16  23    55    30.72
SMO 2015   07  17  00    00    31.55
SMO 2015   07  17  00    05    30.84
SMO 2015   07  17  00    10    31.67
SMO 2015   07  17  00    15    31.45
SMO 2015   07  17  00    20    31.19
SMO 2015   07  17  00    25    31.09
SMO 2015   07  17  00    30    30.56
SMO 2015   07  17  00    35    30.62
SMO 2015   07  17  00    40    31.20
SMO 2015   07  17  00    45    31.31
SMO 2015   07  17  00    50    30.50
SMO 2015   07  17  00    55    30.75
SMO 2015   07  17  01    00    30.47
SMO 2015   07  17  01    05    31.03
SMO 2015   07  17  01    10    30.09
SMO 2015   07  17  01    15    30.94
SMO 2015   07  17  01    20    30.52
SMO 2015   07  17  01    25    30.34
SMO 2015   07  17  01    30    30.75
SMO 2015   07  17  01    35    29.94
SMO 2015   07  17  01    40    30.29
SMO 2015   07  17  01    45    29.26
SMO 2015   07  17  01    50    30.64
SMO 2015   07  17  01    55    30.58
SMO 2015   07  17  02    00    30.39
SMO 2015   07  17  02    05    30.15
SMO 2015   07  17  02    10    30.14
SMO 2015   07  17  02    15    29.86
SMO 2015   07  17  02    20    30.34
SMO 2015   07  17  02    25    29.71
SMO 2015   07  17  02    30    30.07
SMO 2015   07  17  02    35    29.82
SMO 2015   07  17  02    40    30.46
SMO 2015   07  17  02    45    29.83
SMO 2015   07  17  02    50    30.27
SMO 2015   07  17  02    55    29.80
SMO 2015   07  17  03    00    30.34
SMO 2015   07  17  03    05    30.29
SMO 2015   07  17  03    10    30.32
SMO 2015   07  17  03    15    30.17
SMO 2015   07  17  03    20    29.87
SMO 2015   07  17  03    25    30.23
SMO 2015   07  17  03    30    29.97
SMO 2015   07  17  03    35    30.01
SMO 2015   07  17  03    40    30.39
SMO 2015   07  17  03    45    29.75
SMO 2015   07  17  03    50    30.07
SMO 2015   07  17  03    55    30.29
SMO 2015   07  17  04    00    30.14
SMO 2015   07  17  04    05    29.86
SMO 2015   07  17  04    10    29.59
SMO 2015   07  17  04    20    30.27
SMO 2015   07  17  04    25    29.74
SMO 2015   07  17  04    30    29.67
SMO 2015   07  17  04    35    30.31
SMO 2015   07  17  04    40    29.79
SMO 2015   07  17  04    45    29.52
SMO 2015   07  17  04    50    30.22
SMO 2015   07  17  04    55    29.50
SMO 2015   07  17  05    00    31.24
SMO 2015   07  17  05    05    30.29
SMO 2015   07  17  05    10    30.83
SMO 2015   07  17  05    15    30.13
SMO 2015   07  17  05    20    30.28
SMO 2015   07  17  05    25    30.58
SMO 2015   07  17  05    30    30.52
SMO 2015   07  17  05    35    31.44
SMO 2015   07  17  05    40    30.68
SMO 2015   07  17  05    45    30.46
SMO 2015   07  17  05    50    30.03
SMO 2015   07  17  05    55    31.14
SMO 2015   07  17  06    00    31.31
SMO 2015   07  17  06    05    30.33
SMO 2015   07  17  06    10    31.61
SMO 2015   07  17  06    15    30.70
SMO 2015   07  17  06    20    31.69
SMO 2015   07  17  06    25    30.89
SMO 2015   07  17  06    30    31.34
SMO 2015   07  17  06    35    31.03
SMO 2015   07  17  06    40    31.36
SMO 2015   07  17  06    45    31.88
SMO 2015   07  17  06    50    32.04
SMO 2015   07  17  06    55    30.85
SMO 2015   07  17  07    00    30.79
SMO 2015   07  17  07    05    31.23
SMO 2015   07  17  07    10    31.49
SMO 2015   07  17  07    15    31.58
SMO 2015   07  17  07    20    30.71
SMO 2015   07  17  07    25    31.33
SMO 2015   07  17  07    30    31.62
SMO 2015   07  17  07    35    31.01
SMO 2015   07  17  07    40    31.44
SMO 2015   07  17  07    45    30.85
SMO 2015   07  17  07    50    31.20
SMO 2015   07  17  07    55    30.85
SMO 2015   07  17  08    00    30.78
SMO 2015   07  17  08    05    30.58
SMO 2015   07  17  08    10    31.14
SMO 2015   07  17  08    15    31.65
SMO 2015   07  17  08    20    30.97
SMO 2015   07  17  08    25    31.48
SMO 2015   07  17  08    30    31.31
SMO 2015   07  17  08    35    30.32
SMO 2015   07  17  08    40    32.22
SMO 2015   07  17  08    45    31.61
SMO 2015   07  17  08    50    31.83
SMO 2015   07  17  08    55    29.41
SMO 2015   07  17  09    00    30.63
SMO 2015   07  17  09    05    30.81
SMO 2015   07  17  09    10    31.21
SMO 2015   07  17  09    15    31.71
SMO 2015   07  17  09    20    31.65
SMO 2015   07  17  09    25    31.93
SMO 2015   07  17  09    30    31.50
SMO 2015   07  17  09    35    31.26
SMO 2015   07  17  09    40    32.07
SMO 2015   07  17  09    45    31.05
SMO 2015   07  17  09    50    31.28
SMO 2015   07  17  09    55    30.06
SMO 2015   07  17  10    00    30.20
SMO 2015   07  17  10    05    32.19
SMO 2015   07  17  10    10    31.17
SMO 2015   07  17  10    15    32.24
SMO 2015   07  17  10    20    31.02
SMO 2015   07  17  10    25    31.49
SMO 2015   07  17  10    30    31.45
SMO 2015   07  17  10    35    31.48
SMO 2015   07  17  10    40    32.02
SMO 2015   07  17  10    45    31.38
SMO 2015   07  17  10    50    30.31
SMO 2015   07  17  10    55    31.17
SMO 2015   07  17  11    00    30.59
SMO 2015   07  17  11    05    30.84
SMO 2015   07  17  11    10    30.79
SMO 2015   07  17  11    15    30.86
SMO 2015   07  17  11    20    31.14
SMO 2015   07  17  11    25    30.87
SMO 2015   07  17  11    30    31.39
SMO 2015   07  17  11    35    31.16
SMO 2015   07  17  11    40    31.02
SMO 2015   07  17  11    45    31.34
SMO 2015   07  17  11    50    30.40
SMO 2015   07  17  11    55    31.02
SMO 2015   07  17  12    00    31.69
SMO 2015   07  17  12    05    31.22
SMO 2015   07  17  12    10    31.43
SMO 2015   07  17  12    15    30.90
SMO 2015   07  17  12    20    30.74
SMO 2015   07  17  12    25    31.23
SMO 2015   07  17  12    30    30.85
SMO 2015   07  17  12    35    31.60
SMO 2015   07  17  12    40    30.92
SMO 2015   07  17  12    45    31.06
SMO 2015   07  17  12    50    31.13
SMO 2015   07  17  12    55    30.51
SMO 2015   07  17  13    00    30.53
SMO 2015   07  17  13    05    31.15
SMO 2015   07  17  13    10    30.92
SMO 2015   07  17  13    15    31.01
SMO 2015   07  17  13    20    30.94
SMO 2015   07  17  13    25    31.14
SMO 2015   07  17  13    30    32.16
SMO 2015   07  17  13    35    31.28
SMO 2015   07  17  13    40    32.07
SMO 2015   07  17  13    45    31.63
SMO 2015   07  17  13    50    30.97
SMO 2015   07  17  13    55    31.32
SMO 2015   07  17  14    00    30.75
SMO 2015   07  17  14    05    31.48
SMO 2015   07  17  14    10    31.77
SMO 2015   07  17  14    15    31.45
SMO 2015   07  17  14    20    30.85
SMO 2015   07  17  14    25    31.13
SMO 2015   07  17  14    30    31.11
SMO 2015   07  17  14    35    31.91
SMO 2015   07  17  14    40    31.21
SMO 2015   07  17  14    45    31.55
SMO 2015   07  17  14    50    31.37
SMO 2015   07  17  14    55    31.21
SMO 2015   07  17  15    00    31.32
SMO 2015   07  17  15    05    31.80
SMO 2015   07  17  15    10    32.26
SMO 2015   07  17  15    15    31.11
SMO 2015   07  17  15    20    30.73
SMO 2015   07  17  15    30    32.14
SMO 2015   07  17  15    35    32.15
SMO 2015   07  17  15    40    32.00
SMO 2015   07  17  15    45    30.87
SMO 2015   07  17  15    50    31.91
SMO 2015   07  17  15    55    32.00
SMO 2015   07  17  16    00    30.86
SMO 2015   07  17  16    05    31.81
SMO 2015   07  17  16    10    31.93
SMO 2015   07  17  16    15    31.81
SMO 2015   07  17  16    20    30.78
SMO 2015   07  17  16    25    31.59
SMO 2015   07  17  16    30    31.91
SMO 2015   07  17  16    35    31.91
SMO 2015   07  17  16    40    31.84
SMO 2015   07  17  16    45    31.72
SMO 2015   07  17  16    50    31.64
SMO 2015   07  17  17    00    32.34
SMO 2015   07  17  17    05    32.34
SMO 2015   07  17  17    10    32.30
SMO 2015   07  17  17    15    31.49
SMO 2015   07  17  17    20    32.03
SMO 2015   07  17  17    25    32.50
SMO 2015   07  17  17    30    32.06
SMO 2015   07  17  17    35    31.64
SMO 2015   07  17  17    40    32.58
SMO 2015   07  17  17    45    31.51
SMO 2015   07  17  17    50    30.92
SMO 2015   07  17  17    55    31.62
SMO 2015   07  17  18    00    32.09
SMO 2015   07  17  18    05    32.00
SMO 2015   07  17  18    10    31.85
SMO 2015   07  17  18    15    31.72
SMO 2015   07  17  18    20    31.06
SMO 2015   07  17  18    25    31.90
SMO 2015   07  17  18    30    31.70
SMO 2015   07  17  18    35    32.05
SMO 2015   07  17  18    40    32.05
SMO 2015   07  17  18    45    31.46
SMO 2015   07  17  18    50    32.00
SMO 2015   07  17  18    55    31.50
SMO 2015   07  17  19    00    31.81
SMO 2015   07  17  19    05    32.20
SMO 2015   07  17  19    10    31.81
SMO 2015   07  17  19    15    31.60
SMO 2015   07  17  19    20    32.11
SMO 2015   07  17  19    25    31.30
SMO 2015   07  17  19    30    31.56
SMO 2015   07  17  19    40    31.57
SMO 2015   07  17  19    45    32.05
SMO 2015   07  17  19    50    31.02
SMO 2015   07  17  19    55    31.03
SMO 2015   07  17  20    00    31.39
SMO 2015   07  17  20    10    31.61
SMO 2015   07  17  20    15    30.74
SMO 2015   07  17  20    20    31.65
SMO 2015   07  17  20    25    30.86
SMO 2015   07  17  20    30    30.74
SMO 2015   07  17  20    35    31.76
SMO 2015   07  17  20    40    30.36
SMO 2015   07  17  20    45    31.34
SMO 2015   07  17  20    50    30.74
SMO 2015   07  17  20    55    30.83
SMO 2015   07  17  21    00    30.77
SMO 2015   07  17  21    05    30.82
SMO 2015   07  17  21    10    31.52
SMO 2015   07  17  21    15    31.34
SMO 2015   07  17  21    20    30.74
SMO 2015   07  17  21    25    30.63
SMO 2015   07  17  21    30    30.67
SMO 2015   07  17  21    35    30.43
SMO 2015   07  17  21    40    30.64
SMO 2015   07  17  21    45    31.14
SMO 2015   07  17  21    50    31.22
SMO 2015   07  17  21    55    30.62
SMO 2015   07  17  22    00    30.14
SMO 2015   07  17  22    05    30.84
SMO 2015   07  17  22    10    31.03
SMO 2015   07  17  22    15    30.84
SMO 2015   07  17  22    20    30.63
SMO 2015   07  17  22    25    30.84
SMO 2015   07  17  22    30    30.21
SMO 2015   07  17  22    35    29.75
SMO 2015   07  17  22    40    30.32
SMO 2015   07  17  22    45    30.04
SMO 2015   07  17  22    50    30.57
SMO 2015   07  17  22    55    30.18
SMO 2015   07  17  23    00    29.85
SMO 2015   07  17  23    05    30.13
SMO 2015   07  17  23    10    29.60
SMO 2015   07  17  23    15    29.90
SMO 2015   07  17  23    20    30.36
SMO 2015   07  17  23    25    30.37
SMO 2015   07  17  23    30    30.06
SMO 2015   07  17  23    35    30.10
SMO 2015   07  17  23    40    29.55
SMO 2015   07  17  23    45    30.01
SMO 2015   07  17  23    50    30.11
SMO 2015   07  17  23    55    29.50
SMO 2015   07  18  00    00    30.10
SMO 2015   07  18  00    05    29.41
SMO 2015   07  18  00    10    29.55
SMO 2015   07  18  00    15    30.04
SMO 2015   07  18  00    20    30.04
SMO 2015   07  18  00    25    28.77
SMO 2015   07  18  00    30    29.62
SMO 2015   07  18  00    40    29.46
SMO 2015   07  18  00    45    29.49
SMO 2015   07  18  00    50    29.21
SMO 2015   07  18  00    55    28.75
SMO 2015   07  18  01    00    29.51
SMO 2015   07  18  01    05    29.16
SMO 2015   07  18  01    10    29.01
SMO 2015   07  18  01    15    27.99
SMO 2015   07  18  01    20    28.16
SMO 2015   07  18  01    25    28.97
SMO 2015   07  18  01    30    29.19
SMO 2015   07  18  01    35    28.46
SMO 2015   07  18  01    40    28.46
SMO 2015   07  18  01    45    28.11
SMO 2015   07  18  01    50    28.18
SMO 2015   07  18  01    55    28.03
SMO 2015   07  18  02    00    28.33
SMO 2015   07  18  02    05    28.74
SMO 2015   07  18  02    10    28.22
SMO 2015   07  18  02    15    28.19
SMO 2015   07  18  02    20    27.60
SMO 2015   07  18  02    25    27.70
SMO 2015   07  18  02    30    27.78
SMO 2015   07  18  02    35    28.31
SMO 2015   07  18  02    40    28.19
SMO 2015   07  18  02    45    28.09
SMO 2015   07  18  02    50    28.43
SMO 2015   07  18  02    55    28.06
SMO 2015   07  18  03    00    28.17
SMO 2015   07  18  03    05    28.09
SMO 2015   07  18  03    10    28.17
SMO 2015   07  18  03    15    28.01
SMO 2015   07  18  03    20    28.75
SMO 2015   07  18  03    25    27.68
SMO 2015   07  18  03    30    28.09
SMO 2015   07  18  03    35    27.80
SMO 2015   07  18  03    40    28.86
SMO 2015   07  18  03    45    28.20
SMO 2015   07  18  03    50    28.23
SMO 2015   07  18  03    55    27.85
SMO 2015   07  18  04    00    28.28
SMO 2015   07  18  04    05    27.98
SMO 2015   07  18  04    10    28.23
SMO 2015   07  18  04    15    28.11
SMO 2015   07  18  04    20    27.90
SMO 2015   07  18  04    25    28.65
SMO 2015   07  18  04    30    28.25
SMO 2015   07  18  04    35    28.04
SMO 2015   07  18  04    40    28.36
SMO 2015   07  18  04    45    28.29
SMO 2015   07  18  04    50    28.34
SMO 2015   07  18  04    55    28.08
SMO 2015   07  18  05    00    28.37
SMO 2015   07  18  05    05    28.26
SMO 2015   07  18  05    10    27.73
SMO 2015   07  18  05    15    28.47
SMO 2015   07  18  05    20    27.97
SMO 2015   07  18  05    25    28.44
SMO 2015   07  18  05    30    28.18
SMO 2015   07  18  05    35    28.08
SMO 2015   07  18  05    40    28.59
SMO 2015   07  18  05    45    28.41
SMO 2015   07  18  05    50    28.43
SMO 2015   07  18  05    55    28.40
SMO 2015   07  18  06    00    27.90
SMO 2015   07  18  06    05    28.45
SMO 2015   07  18  06    10    28.47
SMO 2015   07  18  06    15    29.15
SMO 2015   07  18  06    20    28.46
SMO 2015   07  18  06    25    27.96
SMO 2015   07  18  06    30    28.73
SMO 2015   07  18  06    35    28.09
SMO 2015   07  18  06    40    27.74
SMO 2015   07  18  06    45    28.44
SMO 2015   07  18  06    50    28.04
