These data are made available to the scientific community and public with the understanding that authors of publications 
and presentations will contact the PI to obtain up-to-date information on the latest version of the data during the early stages of their analysis. 
Manuscripts that employ these data should be reviewed by the PI before submission to ensure the quality and limitations of the data are represented.  

Data Disclaimer: Data has undergone extensive quality checks and is available from NOAA-GMD and WDCGG. 
However, there still exists the potential for these data to be modified at the discretion of NOAA/ESRL Global Monitoring Division. 

If you have questions regarding the data in this file, please contact:
Audra McClure-Begley: Audra.mcclure@noaa.gov (303-497-6823)

Please use the following citation for data use: 
McClure-Begley, A., Petropavlovskikh, I., Oltmans, S., (2014) NOAA Global Monitoring Surface Ozone Network.
 Station name, Time start-Time end. National Oceanic and Atmospheric Administration, Earth Systems Research Laboratory Global Monitoring Division. 
 Boulder, CO. DATE ACCESSED http://dx.doi.org/10.7289/V57P8WBF

STN YEAR  MON  DAY  HR  MIN  O3(PPB)
SMO 2015   01  20  04    45     6.74
SMO 2015   01  20  04    50     5.77
SMO 2015   01  20  04    55     7.47
SMO 2015   01  20  05    00     6.22
SMO 2015   01  20  05    05     5.98
SMO 2015   01  20  05    10     4.23
SMO 2015   01  20  05    15     3.77
SMO 2015   01  20  05    20     4.61
SMO 2015   01  20  05    25     5.81
SMO 2015   01  20  05    30     5.69
SMO 2015   01  20  05    35     5.34
SMO 2015   01  20  05    40     6.15
SMO 2015   01  20  05    45     5.32
SMO 2015   01  20  05    50     6.52
SMO 2015   01  20  05    55     6.74
SMO 2015   01  20  06    00     6.40
SMO 2015   01  20  06    05     6.22
SMO 2015   01  20  06    10     4.71
SMO 2015   01  20  06    15     5.19
SMO 2015   01  20  06    20     7.09
SMO 2015   01  20  06    25     7.28
SMO 2015   01  20  06    30     7.28
SMO 2015   01  20  06    35     7.15
SMO 2015   01  20  06    40     7.30
SMO 2015   01  20  06    45     6.40
SMO 2015   01  20  06    50     5.02
SMO 2015   01  20  06    55     6.10
SMO 2015   01  20  07    00     7.59
SMO 2015   01  20  07    05     6.86
SMO 2015   01  20  07    10     7.10
SMO 2015   01  20  07    15     5.56
SMO 2015   01  20  07    20     5.02
SMO 2015   01  20  07    25     5.16
SMO 2015   01  20  07    30     5.74
SMO 2015   01  20  07    35     5.89
SMO 2015   01  20  07    40     6.26
SMO 2015   01  20  07    45     6.34
SMO 2015   01  20  07    50     6.49
SMO 2015   01  20  07    55     4.11
SMO 2015   01  20  08    00     3.99
SMO 2015   01  20  08    05     6.32
SMO 2015   01  20  08    10     6.56
SMO 2015   01  20  08    15     6.56
SMO 2015   01  20  08    20     6.21
SMO 2015   01  20  08    25     6.89
SMO 2015   01  20  08    30     5.70
SMO 2015   01  20  08    35     4.64
SMO 2015   01  20  08    40     5.27
SMO 2015   01  20  08    45     7.39
SMO 2015   01  20  08    50     6.71
SMO 2015   01  20  08    55     7.04
SMO 2015   01  20  09    00     6.39
SMO 2015   01  20  09    05     7.13
SMO 2015   01  20  09    10     5.45
SMO 2015   01  20  09    15     4.86
SMO 2015   01  20  09    20     5.86
SMO 2015   01  20  09    25     7.35
SMO 2015   01  20  09    30     7.09
SMO 2015   01  20  09    35     7.06
SMO 2015   01  20  09    40     6.97
SMO 2015   01  20  09    45     6.71
SMO 2015   01  20  09    50     5.41
SMO 2015   01  20  09    55     5.43
SMO 2015   01  20  10    00     8.27
SMO 2015   01  20  10    05     6.04
SMO 2015   01  20  10    10     6.74
SMO 2015   01  20  10    15     7.19
SMO 2015   01  20  10    20     5.75
SMO 2015   01  20  10    25     5.52
SMO 2015   01  20  10    30     4.92
SMO 2015   01  20  10    35     5.10
SMO 2015   01  20  10    40     7.17
SMO 2015   01  20  10    45     4.03
SMO 2015   01  20  10    50     5.88
SMO 2015   01  20  10    55     4.67
SMO 2015   01  20  11    00     3.27
SMO 2015   01  20  11    05     1.71
SMO 2015   01  20  11    10     4.79
SMO 2015   01  20  11    15     5.08
SMO 2015   01  20  11    20     5.95
SMO 2015   01  20  11    25     5.35
SMO 2015   01  20  11    30     4.66
SMO 2015   01  20  11    35     5.44
SMO 2015   01  20  11    40     5.59
SMO 2015   01  20  11    45     5.10
SMO 2015   01  20  11    50     5.13
SMO 2015   01  20  11    55     5.59
SMO 2015   01  20  12    00     3.04
SMO 2015   01  20  12    05     0.94
SMO 2015   01  20  12    10    -0.07
SMO 2015   01  20  12    15     1.53
SMO 2015   01  20  12    20     1.73
SMO 2015   01  20  12    25     1.66
SMO 2015   01  20  12    30     0.89
SMO 2015   01  20  12    35     2.21
SMO 2015   01  20  12    40     1.58
SMO 2015   01  20  12    45     2.53
SMO 2015   01  20  12    50     3.16
SMO 2015   01  20  12    55     5.72
SMO 2015   01  20  13    00     5.78
SMO 2015   01  20  13    05     7.47
SMO 2015   01  20  13    10     7.00
SMO 2015   01  20  13    15     7.85
SMO 2015   01  20  13    20     6.78
SMO 2015   01  20  13    25     6.81
SMO 2015   01  20  13    30     6.06
SMO 2015   01  20  13    35     5.10
SMO 2015   01  20  13    40     6.39
SMO 2015   01  20  13    45     7.18
SMO 2015   01  20  13    50     4.36
SMO 2015   01  20  13    55     4.61
SMO 2015   01  20  14    00     1.21
SMO 2015   01  20  14    05     0.38
SMO 2015   01  20  14    10     1.85
SMO 2015   01  20  14    15     3.02
SMO 2015   01  20  14    20     4.69
SMO 2015   01  20  14    25     6.02
SMO 2015   01  20  14    30     4.68
SMO 2015   01  20  14    35     4.80
SMO 2015   01  20  14    40     6.83
SMO 2015   01  20  14    45     6.99
SMO 2015   01  20  14    50     6.68
SMO 2015   01  20  14    55     5.78
SMO 2015   01  20  15    00     4.89
SMO 2015   01  20  15    05     5.36
SMO 2015   01  20  15    10     7.05
SMO 2015   01  20  15    15     5.91
SMO 2015   01  20  15    20     7.72
SMO 2015   01  20  15    25     5.73
SMO 2015   01  20  15    30     6.09
SMO 2015   01  20  15    35     4.53
SMO 2015   01  20  15    40     3.39
SMO 2015   01  20  15    45     4.33
SMO 2015   01  20  15    50     6.21
SMO 2015   01  20  15    55     5.41
SMO 2015   01  20  16    00     6.20
SMO 2015   01  20  16    05     5.58
SMO 2015   01  20  16    10     3.80
SMO 2015   01  20  16    15     5.09
SMO 2015   01  20  16    20     5.89
SMO 2015   01  20  16    25     6.27
SMO 2015   01  20  16    30     7.95
SMO 2015   01  20  16    35     6.73
SMO 2015   01  20  16    40     5.22
SMO 2015   01  20  16    45     5.24
SMO 2015   01  20  16    50     5.40
SMO 2015   01  20  16    55     6.07
SMO 2015   01  20  17    00     6.97
SMO 2015   01  20  17    05     7.69
SMO 2015   01  20  17    10     7.63
SMO 2015   01  20  17    15     8.10
SMO 2015   01  20  17    20     7.82
SMO 2015   01  20  17    25     6.44
SMO 2015   01  20  17    30     6.42
SMO 2015   01  20  17    35     7.43
SMO 2015   01  20  17    40     6.42
SMO 2015   01  20  17    45     6.18
SMO 2015   01  20  17    50     6.30
SMO 2015   01  20  17    55     6.26
SMO 2015   01  20  18    00     6.41
SMO 2015   01  20  18    05     8.44
SMO 2015   01  20  18    10     7.03
SMO 2015   01  20  18    15     7.54
SMO 2015   01  20  18    20     6.18
SMO 2015   01  20  18    25     5.50
SMO 2015   01  20  18    30     6.22
SMO 2015   01  20  18    35     7.60
SMO 2015   01  20  18    40     6.74
SMO 2015   01  20  18    45     7.66
SMO 2015   01  20  18    50     6.57
SMO 2015   01  20  18    55     5.70
SMO 2015   01  20  19    00     6.10
SMO 2015   01  20  19    05     7.23
SMO 2015   01  20  19    10     6.23
SMO 2015   01  20  19    15     7.14
SMO 2015   01  20  19    20     5.85
SMO 2015   01  20  19    25     5.03
SMO 2015   01  20  19    30     6.08
SMO 2015   01  20  19    35     7.36
SMO 2015   01  20  19    40     7.27
SMO 2015   01  20  19    45     6.91
SMO 2015   01  20  19    50     6.54
SMO 2015   01  20  19    55     6.23
SMO 2015   01  20  20    00     3.60
SMO 2015   01  20  20    05     3.41
SMO 2015   01  20  20    10     6.78
SMO 2015   01  20  20    15     8.94
SMO 2015   01  20  20    20     7.77
SMO 2015   01  20  20    25     8.52
SMO 2015   01  20  20    30     6.90
SMO 2015   01  20  20    35     5.74
SMO 2015   01  20  20    40     7.72
SMO 2015   01  20  20    45     8.25
SMO 2015   01  20  20    50     6.89
SMO 2015   01  20  20    55     7.61
SMO 2015   01  20  21    00     9.27
SMO 2015   01  20  21    05     9.00
SMO 2015   01  20  21    10     6.86
SMO 2015   01  20  21    15     7.33
SMO 2015   01  20  21    20     8.81
SMO 2015   01  20  21    25     9.43
SMO 2015   01  20  21    30     9.43
SMO 2015   01  20  21    35     8.73
SMO 2015   01  20  21    40     6.89
SMO 2015   01  20  22    20    14.73
SMO 2015   01  20  22    25    10.04
SMO 2015   01  20  22    30     9.91
SMO 2015   01  20  22    35     9.05
SMO 2015   01  20  22    40     7.58
SMO 2015   01  20  22    45     8.88
SMO 2015   01  20  22    50     9.45
SMO 2015   01  20  22    55     8.78
SMO 2015   01  20  23    00     9.54
SMO 2015   01  20  23    05    10.29
SMO 2015   01  20  23    10     9.70
SMO 2015   01  20  23    15     8.83
SMO 2015   01  20  23    20     8.41
SMO 2015   01  20  23    25     9.23
SMO 2015   01  20  23    30     9.51
SMO 2015   01  20  23    35     9.61
SMO 2015   01  20  23    40     9.19
SMO 2015   01  20  23    45     9.45
SMO 2015   01  20  23    50     9.29
SMO 2015   01  20  23    55     8.43
SMO 2015   01  21  00    00     9.91
SMO 2015   01  21  00    05    11.00
SMO 2015   01  21  00    10     9.05
SMO 2015   01  21  00    15     8.43
SMO 2015   01  21  00    20     8.70
SMO 2015   01  21  00    25     9.05
SMO 2015   01  21  00    30    10.27
SMO 2015   01  21  00    35    11.91
SMO 2015   01  21  00    40    11.26
SMO 2015   01  21  00    45    11.49
SMO 2015   01  21  00    50    11.02
SMO 2015   01  21  00    55    10.01
SMO 2015   01  21  01    00     9.78
SMO 2015   01  21  01    05    11.00
SMO 2015   01  21  01    10    11.35
SMO 2015   01  21  01    15    11.76
SMO 2015   01  21  01    25    11.23
SMO 2015   01  21  01    30    11.28
SMO 2015   01  21  01    35    12.39
SMO 2015   01  21  01    40    11.94
SMO 2015   01  21  01    45    12.64
SMO 2015   01  21  01    50    11.91
SMO 2015   01  21  01    55    11.66
SMO 2015   01  21  02    00    12.41
SMO 2015   01  21  02    05    12.72
SMO 2015   01  21  02    10    12.00
SMO 2015   01  21  02    15    12.07
SMO 2015   01  21  02    20    12.63
SMO 2015   01  21  02    25    13.51
SMO 2015   01  21  02    30    13.39
SMO 2015   01  21  02    35    13.08
SMO 2015   01  21  02    40    11.56
SMO 2015   01  21  02    45    10.88
SMO 2015   01  21  02    50    11.14
SMO 2015   01  21  02    55    11.95
SMO 2015   01  21  03    00    11.86
SMO 2015   01  21  03    05    12.51
SMO 2015   01  21  03    10    10.98
SMO 2015   01  21  03    15    11.39
SMO 2015   01  21  03    20    11.89
SMO 2015   01  21  03    25    11.83
SMO 2015   01  21  03    30    10.88
SMO 2015   01  21  03    35    13.81
SMO 2015   01  21  03    40    13.99
SMO 2015   01  21  03    45    13.71
SMO 2015   01  21  03    50    14.60
SMO 2015   01  21  03    55    14.91
SMO 2015   01  21  04    00    14.69
SMO 2015   01  21  04    05    14.70
SMO 2015   01  21  04    10    14.42
SMO 2015   01  21  04    15    14.78
SMO 2015   01  21  04    20    15.29
SMO 2015   01  21  04    25    15.03
SMO 2015   01  21  04    30    14.85
SMO 2015   01  21  04    35    14.76
SMO 2015   01  21  04    40    13.82
SMO 2015   01  21  04    45    13.95
SMO 2015   01  21  04    50    14.56
SMO 2015   01  21  04    55    14.28
SMO 2015   01  21  05    00    13.82
SMO 2015   01  21  05    05    14.02
SMO 2015   01  21  05    10    14.64
SMO 2015   01  21  05    15    14.52
SMO 2015   01  21  05    20    14.88
SMO 2015   01  21  05    25    14.99
SMO 2015   01  21  05    30    14.31
SMO 2015   01  21  05    35    13.98
SMO 2015   01  21  05    40    14.60
SMO 2015   01  21  05    45    14.69
SMO 2015   01  21  05    50    14.34
SMO 2015   01  21  05    55    13.78
SMO 2015   01  21  06    00    12.42
SMO 2015   01  21  06    05    12.44
SMO 2015   01  21  06    10    11.75
SMO 2015   01  21  06    15    11.65
SMO 2015   01  21  06    20    12.38
SMO 2015   01  21  06    25    13.39
SMO 2015   01  21  06    30    13.44
SMO 2015   01  21  06    35    11.05
SMO 2015   01  21  06    40    12.34
SMO 2015   01  21  06    45    11.43
SMO 2015   01  21  06    55    13.29
SMO 2015   01  21  07    00    13.77
SMO 2015   01  21  07    05    13.61
SMO 2015   01  21  07    10    12.75
SMO 2015   01  21  07    15     5.85
SMO 2015   01  21  07    20     4.58
SMO 2015   01  21  07    25     2.68
SMO 2015   01  21  07    30     3.60
SMO 2015   01  21  07    35     6.22
SMO 2015   01  21  07    40     7.73
SMO 2015   01  21  07    45     8.69
SMO 2015   01  21  07    50     7.96
SMO 2015   01  21  07    55     7.60
SMO 2015   01  21  08    00     8.98
SMO 2015   01  21  08    05    10.30
SMO 2015   01  21  08    10    10.64
SMO 2015   01  21  08    15    11.34
SMO 2015   01  21  08    20    12.02
SMO 2015   01  21  08    25    12.15
SMO 2015   01  21  08    30    12.87
SMO 2015   01  21  08    35    13.13
SMO 2015   01  21  08    40    12.50
SMO 2015   01  21  08    45    12.31
SMO 2015   01  21  08    50    12.86
SMO 2015   01  21  08    55    12.89
SMO 2015   01  21  09    00    11.76
SMO 2015   01  21  09    05    12.42
SMO 2015   01  21  09    10    13.26
SMO 2015   01  21  09    15    13.13
SMO 2015   01  21  09    20    13.13
SMO 2015   01  21  09    25    13.41
SMO 2015   01  21  09    30    12.89
SMO 2015   01  21  09    35    12.90
SMO 2015   01  21  09    40    14.08
SMO 2015   01  21  09    45    13.81
SMO 2015   01  21  09    50    14.44
SMO 2015   01  21  09    55    13.45
SMO 2015   01  21  10    05    13.41
SMO 2015   01  21  10    10    14.18
SMO 2015   01  21  10    15    14.55
SMO 2015   01  21  10    20    14.43
SMO 2015   01  21  10    25    14.60
SMO 2015   01  21  10    30    15.59
SMO 2015   01  21  10    35    15.45
SMO 2015   01  21  10    40    15.26
SMO 2015   01  21  10    45    13.41
SMO 2015   01  21  10    50    11.92
SMO 2015   01  21  10    55    12.71
SMO 2015   01  21  11    00    13.42
SMO 2015   01  21  11    05    13.56
SMO 2015   01  21  11    10    13.77
SMO 2015   01  21  11    15    13.42
SMO 2015   01  21  11    20    13.09
SMO 2015   01  21  11    25    13.61
SMO 2015   01  21  11    30    13.32
SMO 2015   01  21  11    35    12.94
SMO 2015   01  21  11    40    13.16
SMO 2015   01  21  11    45    12.91
SMO 2015   01  21  11    50    13.79
SMO 2015   01  21  12    00    14.88
SMO 2015   01  21  12    05    14.86
SMO 2015   01  21  12    10    14.54
SMO 2015   01  21  12    15    14.19
SMO 2015   01  21  12    20    13.94
SMO 2015   01  21  12    25    14.26
SMO 2015   01  21  12    30    14.70
SMO 2015   01  21  12    35    14.48
SMO 2015   01  21  12    40    13.76
SMO 2015   01  21  12    45    12.94
SMO 2015   01  21  12    50    12.41
SMO 2015   01  21  12    55    12.64
SMO 2015   01  21  13    00    12.29
SMO 2015   01  21  13    05    11.32
SMO 2015   01  21  13    10    11.01
SMO 2015   01  21  13    15    12.02
SMO 2015   01  21  13    20    12.82
SMO 2015   01  21  13    25    12.51
SMO 2015   01  21  13    30    11.30
SMO 2015   01  21  13    35     9.80
SMO 2015   01  21  13    40     9.72
SMO 2015   01  21  13    45    11.26
SMO 2015   01  21  13    50    11.75
SMO 2015   01  21  13    55    11.67
SMO 2015   01  21  14    00    11.33
SMO 2015   01  21  14    05    10.96
SMO 2015   01  21  14    10    11.13
SMO 2015   01  21  14    15    11.91
SMO 2015   01  21  14    20    12.00
SMO 2015   01  21  14    25    11.42
SMO 2015   01  21  14    30    11.33
SMO 2015   01  21  14    35    11.58
SMO 2015   01  21  14    40    11.89
SMO 2015   01  21  14    45    11.97
SMO 2015   01  21  14    50    11.46
SMO 2015   01  21  14    55    11.25
SMO 2015   01  21  15    00    11.15
SMO 2015   01  21  15    05    11.75
SMO 2015   01  21  15    10    11.68
SMO 2015   01  21  15    15    11.89
SMO 2015   01  21  15    20    12.03
SMO 2015   01  21  15    25    11.95
SMO 2015   01  21  15    30    12.04
SMO 2015   01  21  15    35    12.84
SMO 2015   01  21  15    40    12.90
SMO 2015   01  21  15    45    12.91
SMO 2015   01  21  15    50    12.48
SMO 2015   01  21  15    55    12.28
SMO 2015   01  21  16    00    12.35
SMO 2015   01  21  16    05    12.81
SMO 2015   01  21  16    10    12.63
SMO 2015   01  21  16    15    12.86
SMO 2015   01  21  16    20    12.35
SMO 2015   01  21  16    25    11.44
SMO 2015   01  21  16    30    10.64
SMO 2015   01  21  16    35    11.82
SMO 2015   01  21  16    40    10.70
SMO 2015   01  21  16    45    10.86
SMO 2015   01  21  16    50    10.26
SMO 2015   01  21  16    55     9.55
SMO 2015   01  21  17    00     9.54
SMO 2015   01  21  17    05    10.38
SMO 2015   01  21  17    10    10.26
SMO 2015   01  21  17    15    10.48
SMO 2015   01  21  17    20     9.98
SMO 2015   01  21  17    25     9.55
SMO 2015   01  21  17    30     9.89
SMO 2015   01  21  17    35    10.95
SMO 2015   01  21  17    40    11.19
SMO 2015   01  21  17    45    11.15
SMO 2015   01  21  17    50    10.38
SMO 2015   01  21  17    55     9.97
SMO 2015   01  21  18    00    10.62
SMO 2015   01  21  18    05    11.69
SMO 2015   01  21  18    10    10.91
SMO 2015   01  21  18    15    10.70
SMO 2015   01  21  18    20    10.57
SMO 2015   01  21  18    25    11.44
SMO 2015   01  21  18    30    10.89
SMO 2015   01  21  18    35    11.14
SMO 2015   01  21  18    40    11.14
SMO 2015   01  21  18    45    11.79
SMO 2015   01  21  18    50    11.49
SMO 2015   01  21  18    55    14.21
SMO 2015   01  21  19    00    14.46
SMO 2015   01  21  19    05    13.74
SMO 2015   01  21  19    10    13.51
SMO 2015   01  21  19    15    12.72
SMO 2015   01  21  19    20    12.39
SMO 2015   01  21  19    25    12.70
SMO 2015   01  21  19    30    12.20
SMO 2015   01  21  19    35    12.28
SMO 2015   01  21  19    40    12.29
SMO 2015   01  21  19    45    12.94
SMO 2015   01  21  19    50    12.44
SMO 2015   01  21  19    55    12.90
SMO 2015   01  21  20    00    12.08
SMO 2015   01  21  20    05    10.91
SMO 2015   01  21  20    10    11.40
SMO 2015   01  21  20    15    12.52
SMO 2015   01  21  20    20    10.66
SMO 2015   01  21  20    25    12.72
SMO 2015   01  21  20    30    10.61
SMO 2015   01  21  20    35    10.36
SMO 2015   01  21  20    40     9.59
SMO 2015   01  21  20    45    11.05
SMO 2015   01  21  20    50    10.94
SMO 2015   01  21  20    55    11.39
SMO 2015   01  21  21    00    10.95
SMO 2015   01  21  21    05    11.34
SMO 2015   01  21  21    10    10.52
SMO 2015   01  21  21    15    11.71
SMO 2015   01  21  21    20    11.02
SMO 2015   01  21  21    25    11.09
SMO 2015   01  21  21    30    10.76
SMO 2015   01  21  21    35    12.15
SMO 2015   01  21  21    40    11.25
SMO 2015   01  21  21    45    15.50
SMO 2015   01  21  21    50    11.86
SMO 2015   01  21  21    55     9.25
SMO 2015   01  21  22    00    13.31
SMO 2015   01  21  22    05    13.79
SMO 2015   01  21  22    10    13.30
SMO 2015   01  21  22    15    14.37
SMO 2015   01  21  22    20    13.13
SMO 2015   01  21  22    25    13.58
SMO 2015   01  21  22    30    12.75
SMO 2015   01  21  22    35    16.18
SMO 2015   01  21  22    40    15.56
SMO 2015   01  21  22    45    15.33
SMO 2015   01  21  22    50    14.23
SMO 2015   01  21  22    55    14.75
SMO 2015   01  21  23    00    15.47
SMO 2015   01  21  23    05    16.06
SMO 2015   01  21  23    10    15.49
SMO 2015   01  21  23    15    15.75
SMO 2015   01  21  23    20    14.84
SMO 2015   01  21  23    25    14.90
SMO 2015   01  21  23    30    14.61
SMO 2015   01  21  23    35    12.73
SMO 2015   01  21  23    40    14.58
SMO 2015   01  21  23    45    13.94
SMO 2015   01  21  23    50    14.93
